"","Date","Type","Treatment","Replicate","Temperature_bucket_C","Salinity","DO_mg_l","Temperature_spec_C","TA_mmol_kgSW","TCO2_mmol_kgSW","pH","pH_out","fCO2_out_matm","pCO2_out_matm","HCO3_out_mmol_kgSW","CO3_out_mmol_kgSW","CO2_out_mmol_kgSW","B_alk_out_mmol_kgSW","OH_out_mmol_kgSW","P_Alk_out_mmol_kgSW","Si_Alk_out_mmol_kgSW","Revelle_out","Wca_out","War_out_DIC_pH","xCO2_out._dry_at._1_atm_.ppm_.DIC_pH","pCO2_treatment"
"251","12/9/2021","Juveniles","7.5","A",13.4,26.62,"10.67",20.17,1922.85,1870.83,7.6998,7.8,667.3,669.8,1779.1,64.2,27.5,31,1.1,0,0,17.174,1.61,1,679.9,"Moderate"
"252","12/9/2021","Juveniles","7.5","B",13.3,26.62,"10.57",19.87,1927.38,1872.52,7.7299,7.83,624.8,627.1,1778.5,68.2,25.9,32.8,1.2,0,0,16.812,1.71,1.07,636.5,"Moderate"
"253","12/9/2021","Juveniles","7.5","C",13.3,26.63,"10.29",20.21,1923.13,1866.8,7.7294,7.83,616.4,618.6,1772.6,68.7,25.5,33.1,1.2,0,0,16.733,1.72,1.07,628,"Moderate"
"254","12/9/2021","Juveniles","7.5","D",13.3,26.63,"10.45",20,1920.97,1861.9,7.7224,7.82,629.8,632.1,1768.9,66.9,26.1,32.4,1.2,0,0,16.869,1.68,1.05,641.6,"Moderate"
"255","12/9/2021","Juveniles","8","A",13.3,26.63,"11.07",20.05,1926.54,1838.21,7.8112,7.91,500.2,502.1,1736.3,81.2,20.7,39.1,1.4,0,0,15.433,2.03,1.27,509.6,"Low"
"256","12/9/2021","Juveniles","8","B",13.3,26.63,"11.06",20,1920.81,1827.44,7.8185,7.92,489.4,491.2,1725.3,81.9,20.3,39.6,1.5,0,0,15.305,2.05,1.28,498.6,"Low"
"257","12/9/2021","Juveniles","8","C",13.3,26.63,"11.08",20.03,1927.59,1827.92,7.825,7.93,481.3,483.1,1724.7,83.3,19.9,40.2,1.5,0,0,15.194,2.08,1.3,490.4,"Low"
"258","12/9/2021","Juveniles","8","D",13.3,26.65,"11.26",20.1,1929.43,1831.64,7.8415,7.94,462,463.7,1725.7,86.9,19.1,41.7,1.5,0,0,14.913,2.17,1.36,470.7,"Low"
"259","12/14/2021","Juveniles","7","A",13.4,26.53,"10.65",21.27,1947.64,1880.6,7.597,7.71,830.5,833.6,1794,52.3,34.3,25.4,0.9,0,0,18.29,1.31,0.82,846.2,"Severe"
"260","12/14/2021","Juveniles","7.5","A",13.3,26.5,"10.19",21.05,1935.91,1846.39,7.6852,7.8,660.4,662.8,1756.3,62.7,27.3,30.6,1.1,0,0,17.2,1.57,0.98,672.8,"Moderate"
"261","12/14/2021","Juveniles","7.5","B",13.2,26.28,"10.24",20.68,1937.5,1846.07,7.6969,7.8,648.4,650.8,1755.8,63.3,27,30.7,1.1,0,0,17.19,1.59,0.99,660.6,"Moderate"
"262","12/14/2021","Juveniles","7.5","C",13.2,26.56,"10.25",20.15,1926.94,1841.57,7.7222,7.82,617.9,620.2,1749.6,66.3,25.7,32.4,1.2,0,0,16.83,1.66,1.04,629.5,"Moderate"
"263","12/14/2021","Juveniles","7.5","D",13.2,26.54,"10.22",20.51,1939.28,1849.34,7.7195,7.83,617,619.3,1756.8,66.9,25.6,32.5,1.2,0,0,16.82,1.68,1.05,628.6,"Moderate"
"264","12/14/2021","Juveniles","8","A",13.2,26.57,"10.6",20.67,1934.25,1819.04,7.8008,7.91,495,496.8,1718.6,79.9,20.6,38.9,1.4,0,0,15.44,2,1.25,504.2,"Low"
"265","12/14/2021","Juveniles","8","B",13.2,26.59,"10.92",20.51,1934.26,1816.78,7.8088,7.92,487.4,489.3,1715.6,80.9,20.2,39.4,1.4,0,0,15.34,2.03,1.27,496.6,"Low"
"266","12/14/2021","Juveniles","8","C",13.2,26.53,"10.87",21.06,1932.72,1812.36,7.8087,7.93,477.3,479,1710.5,82,19.8,39.9,1.5,0,0,15.22,2.05,1.28,486.2,"Low"
"267","12/14/2021","Juveniles","8","D",13.2,26.56,"11.02",20.65,1937.49,1820.88,7.8042,7.91,491.8,493.6,1719.9,80.5,20.4,39.1,1.4,0,0,15.4,2.02,1.26,501,"Low"
"268","12/21/2021","Juveniles","7","A",13.3,26.32,"10.97",21.07,1926.16,1899.36,7.5997,7.71,837,840.1,1812.1,52.5,34.7,25.2,0.9,0,0,18.4,1.32,0.82,852.7,"Severe"
"269","12/21/2021","Juveniles","7.5","A",13.2,26.49,"10.2",20.86,1928.08,1863.82,7.7359,7.85,590.6,592.8,1768.5,70.8,24.5,34,1.2,0,0,16.54,1.77,1.11,601.7,"Moderate"
"270","12/21/2021","Juveniles","7.5","B",13.2,26.49,"10.08",20.75,1919.09,1858.38,7.7457,7.86,577.2,579.3,1762.4,72,24,34.6,1.2,0,0,16.41,1.8,1.13,588,"Moderate"
"271","12/21/2021","Juveniles","7.5","C",13.2,26.41,"10.39",20.86,1917.09,1861.04,7.7415,7.85,582.1,584.3,1765.4,71.5,24.2,34.2,1.2,0,0,16.48,1.79,1.12,593,"Moderate"
"272","12/21/2021","Juveniles","7.5","D",13.2,26.45,"10.43",20.85,1906.82,1847.14,7.7438,7.86,574.6,576.7,1751.9,71.4,23.9,34.5,1.2,0,0,16.4,1.79,1.12,585.3,"Moderate"
"273","12/21/2021","Juveniles","8","A",13.2,26.39,"11.29",21.07,1911.56,1829.77,7.8255,7.94,462.8,464.5,1724.8,85.8,19.2,41,1.5,0,0,15.03,2.15,1.34,471.4,"Low"
"274","12/21/2021","Juveniles","8","B",13.2,26.43,"11.1",20.96,1901.14,1818,7.8283,7.94,458.3,460,1713.4,85.5,19,41.2,1.5,0,0,14.97,2.14,1.34,466.9,"Low"
"275","12/21/2021","Juveniles","8","C",13.2,26.46,"11.03",20.89,1916.68,1830.66,7.8289,7.94,461.8,463.5,1725.3,86.1,19.2,41.3,1.5,0,0,15,2.16,1.35,470.5,"Low"
"276","12/21/2021","Juveniles","8","D",13.2,26.38,"11.11",20.93,1903.75,1816.06,7.8357,7.95,450.3,451.9,1710.6,86.7,18.7,41.7,1.5,0,0,14.87,2.17,1.36,458.7,"Low"
"277","12/28/2021","Juveniles","7","A",12.7,26.81,"10.81",21.16,1961.63,1913.31,7.5865,7.7,844.2,847.3,1825.8,51.9,35.6,25.2,0.8,0,0,18.44,1.3,0.81,859.6,"Severe"
"278","12/28/2021","Juveniles","7.5","A",12.6,26.84,"10.11",21.17,1954.52,1880.57,7.7201,7.84,596.1,598.4,1785.3,70,25.2,33.9,1.2,0,0,16.67,1.75,1.09,607,"Moderate"
"279","12/28/2021","Juveniles","7.5","B",12.6,26.85,"10.18",21.04,1960.21,1879.38,7.7358,7.86,575.8,578,1782.7,72.3,24.3,34.9,1.2,0,0,16.45,1.81,1.13,586.3,"Moderate"
"280","12/28/2021","Juveniles","7.5","C",12.6,26.85,"10.44",21.03,1956.01,1875.16,7.7347,7.86,576.3,578.5,1778.9,71.9,24.4,34.8,1.2,0,0,16.46,1.8,1.12,586.8,"Moderate"
"281","12/28/2021","Juveniles","7.5","D",12.6,26.86,"10.3",21.14,1955.41,1876.31,7.7369,7.86,571.3,573.5,1779.5,72.6,24.1,35.1,1.2,0,0,16.4,1.81,1.13,581.7,"Moderate"
"282","12/28/2021","Juveniles","8","A",12.6,26.83,"10.94",21.2,1949.22,1845.89,7.8119,7.94,466.8,468.6,1741.1,85,19.7,41.1,1.4,0,0,15.13,2.12,1.33,475.3,"Low"
"283","12/28/2021","Juveniles","8","B",12.6,26.84,"10.96",21.02,1958.34,1847.42,7.8159,7.94,465.6,467.3,1742.3,85.4,19.7,41.3,1.4,0,0,15.11,2.13,1.33,474,"Low"
"284","12/28/2021","Juveniles","8","C",12.6,26.85,"10.92",21.03,1951.27,1848.19,7.8162,7.94,465.2,467,1743,85.6,19.7,41.3,1.4,0,0,15.1,2.14,1.34,473.7,"Low"
"285","12/28/2021","Juveniles","8","D",12.6,26.85,"10.93",21.05,1955.99,1845.2,7.8141,7.94,466.5,468.3,1740.4,85.1,19.7,41.2,1.4,0,0,15.12,2.13,1.33,475,"Low"
"286","1/5/2022","Juveniles","7","A",12.8,26.17,"10.96",21.37,1921.45,1905.13,7.5641,7.68,890.1,893.4,1819.1,48.5,37.5,23.3,0.8,0,0,18.77,1.22,0.76,906.4,"Severe"
"287","1/5/2022","Juveniles","7.5","A",12.6,26.3,"10.21",20.73,1912.53,1864.6,7.7101,7.83,617.8,620.1,1772.5,65.9,26.2,31.8,1.1,0,0,17.06,1.65,1.03,629,"Moderate"
"288","1/5/2022","Juveniles","7.5","B",12.6,26.21,"10.23",20.65,1904.95,1862.28,7.7257,7.84,596.1,598.3,1769.1,67.9,25.3,32.6,1.1,0,0,16.87,1.7,1.06,606.9,"Moderate"
"289","1/5/2022","Juveniles","7.5","C",12.7,26.25,"10.35",20.74,1880.44,1844.28,7.7244,7.84,592.6,594.8,1751.9,67.3,25,32.7,1.1,0,0,16.81,1.69,1.05,603.4,"Moderate"
"290","1/5/2022","Juveniles","7.5","D",12.7,26.29,"10.26",20.66,1913.16,1857.36,7.7144,7.83,613,615.3,1765.3,66.2,25.9,32,1.1,0,0,16.99,1.66,1.03,624.2,"Moderate"
"291","1/5/2022","Juveniles","8","A",12.6,26.25,"11.09",20.87,1905.24,1835.01,7.7934,7.92,493.8,495.6,1735.2,78.9,20.9,38,1.3,0,0,15.68,1.98,1.23,502.8,"Low"
"292","1/5/2022","Juveniles","8","B",12.6,26.27,"10.98",20.59,1911.28,1832.57,7.7991,7.92,491.1,492.9,1732.6,79.1,20.8,38.2,1.3,0,0,15.64,1.98,1.24,500,"Low"
"293","1/5/2022","Juveniles","8","C",12.6,26.24,"11.11",20.79,1908.17,1837.83,7.7979,7.92,490.6,492.4,1737.4,79.6,20.8,38.2,1.4,0,0,15.64,2,1.24,499.5,"Low"
"294","1/5/2022","Juveniles","8","D",12.6,26.27,"10.89",20.36,1908.1,1842.32,7.7893,7.9,509.7,511.6,1743.5,77.2,21.6,37.1,1.3,0,0,15.88,1.94,1.21,519,"Low"
"295","1/11/2022","Juveniles","7","A",12.8,26.42,"11.07",21.32,1940.68,1924.37,7.5584,7.67,911.1,914.5,1837.5,48.6,38.3,23.3,0.8,0,0,18.78,1.22,0.76,927.8,"Severe"
"296","1/11/2022","Juveniles","7.5","A",12.7,26.68,"11.05",20.71,1937.38,1874.17,7.7427,7.86,574.3,576.5,1777.8,72.2,24.2,34.7,1.2,0,0,16.46,1.81,1.13,584.8,"Moderate"
"297","1/11/2022","Juveniles","7.5","B",12.7,26.5,"10.9",20.67,1939.39,1871.16,7.7558,7.87,557,559,1773.8,73.8,23.5,35.3,1.2,0,0,16.32,1.85,1.15,567.1,"Moderate"
"298","1/11/2022","Juveniles","7.5","C",12.7,26.68,"10.88",20.83,1935.35,1872.56,7.7441,7.86,569.5,571.6,1775.9,72.6,24,35,1.2,0,0,16.41,1.82,1.13,579.9,"Moderate"
"299","1/11/2022","Juveniles","7.5","D",12.7,26.58,"10.95",20.69,1932.21,1872.47,7.7362,7.85,583.9,586.1,1777,70.8,24.6,34.1,1.2,0,0,16.59,1.77,1.11,594.5,"Moderate"
"300","1/11/2022","Juveniles","8","A",12.7,26.57,"11.05",20.7,1930.65,1830.26,7.8627,7.98,418.6,420.2,1720.1,92.5,17.7,44.4,1.6,0,0,14.48,2.31,1.44,426.3,"Low"
"301","1/11/2022","Juveniles","8","B",12.6,26.44,"11.02",20.53,1916.94,1819.48,7.8878,8.01,392.5,393.9,1706.5,96.4,16.6,46.2,1.7,0,0,14.14,2.41,1.51,399.6,"Low"
"302","1/11/2022","Juveniles","8","C",12.8,26.66,"11.03",20.73,1936.98,1838.7,7.8728,7.99,411.2,412.7,1726,95.4,17.3,45.5,1.6,0,0,14.29,2.39,1.49,418.7,"Low"
"303","1/11/2022","Juveniles","8","D",12.7,26.67,"11.04",20.75,1934.71,1834.12,7.8768,8,404.1,405.6,1721,96.1,17,46,1.7,0,0,14.21,2.4,1.5,411.5,"Low"
"304","1/19/2022","Juveniles","7.5","A",12,26.19,"11.23",20.26,1910.19,1855.85,7.6977,7.82,629,631.4,1766.3,62.3,27.2,30.4,1,0,0,17.39,1.56,0.97,640.1,"Moderate"
"305","1/19/2022","Juveniles","7.5","B",12,26.2,"10.91",20.53,1905.68,1857.67,7.7014,7.82,618.2,620.6,1767.4,63.5,26.7,30.9,1,0,0,17.29,1.59,0.99,629.1,"Moderate"
"306","1/19/2022","Juveniles","7.5","C",12,26.1,"11.38",20.37,1908.47,1860.83,7.6995,7.82,626.1,628.5,1770.9,62.9,27.1,30.5,1,0,0,17.39,1.58,0.98,637.2,"Moderate"
"307","1/19/2022","Juveniles","7.5","D",12,26.18,"11.41",20.41,1904.05,1855.57,7.6944,7.82,630.9,633.2,1766.1,62.1,27.3,30.3,1,0,0,17.41,1.56,0.97,642,"Moderate"
"308","1/19/2022","Juveniles","8","A",12,26.17,"10.6",20.28,1903.07,1859.63,7.6995,7.82,627.2,629.6,1769.8,62.7,27.1,30.5,1,0,0,17.38,1.57,0.98,638.3,"Low"
"309","1/19/2022","Juveniles","8","B",12,26.16,"10.56",20.55,1910.8,1862.2,7.6914,7.81,634.8,637.2,1772.6,62.2,27.5,30.2,1,0,0,17.45,1.56,0.97,646,"Low"
"310","1/19/2022","Juveniles","8","C",12,26.31,"10.48",20.96,1902.63,1857.67,7.685,7.81,633.6,636,1768.1,62.2,27.4,30.4,1,0,0,17.4,1.56,0.97,644.7,"Low"
"311","1/19/2022","Juveniles","8","D",12,26.33,"10.46",20.47,1908.82,1857.19,7.6985,7.82,623,625.4,1767.1,63.2,26.9,30.9,1,0,0,17.3,1.58,0.98,634,"Low"
"312","1/20/2022","Juveniles","8","A",13.2,26.03,"11.07",21.02,1923.97,1828.26,7.8253,7.94,465,466.7,1724.2,84.7,19.4,40.2,1.5,0,0,15.16,2.13,1.33,473.7,"Low"
"313","1/20/2022","Juveniles","8","B",13.3,26.06,"10.94",20.93,1902.94,1825.44,7.7918,7.9,507.5,509.4,1726.2,78.2,21.1,37.4,1.4,0,0,15.71,1.96,1.22,517,"Low"
"314","1/20/2022","Juveniles","8","C",13.2,26.06,"11.1",20.92,1912.49,1825.01,7.7226,7.83,598.4,600.6,1733.5,66.6,24.9,32.3,1.2,0,0,16.8,1.67,1.04,609.6,"Low"
"315","1/20/2022","Juveniles","8","D",13.2,26.06,"11.03",20.9,1906.61,1818.47,7.8143,7.93,476.9,478.7,1716.7,81.9,19.9,39.2,1.5,0,0,15.34,2.06,1.28,485.9,"Low"
"316","1/25/2022","Adults","7","A",13.3,26.51,"11.58",20.98,1924.36,1890.27,7.69,7.8,669.7,672.2,1797.7,64.8,27.7,30.9,1.1,0,0,17.24,1.62,1.01,682.3,"Severe"
"317","1/25/2022","Adults","7.5","B",13.3,26.53,"10.52",20.55,1919.52,1867.39,7.7683,7.87,554.8,556.8,1768.6,75.8,23,36.1,1.3,0,0,16.1,1.9,1.19,565.2,"Moderate"
"318","1/25/2022","Adults","7.5","D",13.3,26.5,"10.29",20.42,1921.21,1865.71,7.7596,7.86,568.9,571,1768.3,73.8,23.6,35.2,1.3,0,0,16.27,1.85,1.16,579.6,"Moderate"
"319","1/25/2022","Adults","7.5","E",13.3,26.54,"10.72",20.15,1917.12,1864.2,7.768,7.87,562,564,1766.3,74.6,23.3,35.7,1.3,0,0,16.18,1.87,1.17,572.5,"Moderate"
"320","1/25/2022","Adults","7.5","G",13.3,26.46,"10.76",21.21,1923.66,1871.25,7.7531,7.87,564.2,566.3,1773.1,74.8,23.4,35.5,1.3,0,0,16.22,1.87,1.17,574.8,"Moderate"
"321","1/25/2022","Adults","8","B",13.2,26.52,"10.72",20.92,1918.13,1833.08,7.8644,7.98,423.2,424.8,1721.8,93.7,17.6,44.6,1.7,0,0,14.4,2.35,1.47,431.1,"Low"
"322","1/25/2022","Adults","8","D",13.3,26.51,"10.74",20.26,1902.21,1823.29,7.8769,7.98,419.8,421.4,1712.1,93.8,17.4,44.8,1.7,0,0,14.34,2.35,1.47,427.7,"Low"
"323","1/25/2022","Adults","8","E",13.4,26.51,"11.03",20.93,1914.39,1832.49,7.8612,7.97,429.8,431.4,1721.7,93.1,17.7,44.2,1.7,0,0,14.44,2.33,1.46,438,"Low"
"324","1/25/2022","Adults","8","G",13.4,26.55,"10.92",20.71,1916.38,1836.77,7.8644,7.97,430.7,432.3,1725.6,93.4,17.8,44.3,1.7,0,0,14.44,2.34,1.46,438.9,"Low"
"325","1/27/2022","Adults","7","A",13.3,26.87,"10.49",20.94,1915.21,1887.96,7.7541,7.87,571.2,573.3,1788.5,75.8,23.6,36.1,1.3,0,0,16.16,1.9,1.19,581.9,"Severe"
"326","1/27/2022","Adults","7.5","A",13.3,26.93,"10.94",21,1919.82,1876.22,7.7552,7.87,564.6,566.7,1777.1,75.8,23.3,36.4,1.3,0,0,16.08,1.89,1.19,575.2,"Moderate"
"327","1/27/2022","Adults","7.5","B",13.3,26.89,"10.56",21.09,1911.72,1872.26,7.7567,7.87,559.7,561.8,1773.1,76.1,23.1,36.5,1.3,0,0,16.04,1.9,1.19,570.3,"Moderate"
"328","1/27/2022","Adults","7.5","C",13.3,26.9,"10.76",20.93,1935.26,1881.31,7.7513,7.86,573.1,575.2,1782.6,75.1,23.7,35.9,1.3,0,0,16.18,1.88,1.17,583.9,"Moderate"
"329","1/27/2022","Adults","7.5","D",13.3,26.89,"10.75",20.82,1915.99,1876.9,7.7452,7.85,582.7,584.8,1779.3,73.6,24.1,35.3,1.3,0,0,16.3,1.84,1.15,593.6,"Moderate"
"330","1/27/2022","Adults","7.5","E",13.3,26.87,"10.67",20.82,1923.08,1843.84,7.8584,7.97,434,435.6,1732.3,93.6,17.9,44.7,1.7,0,0,14.42,2.34,1.46,442.1,"Moderate"
"331","1/27/2022","Adults","7.5","F",13.3,26.89,"10.69",20.95,1924.18,1836.35,7.8617,7.98,426.9,428.5,1724.5,94.3,17.6,45.1,1.7,0,0,14.34,2.36,1.47,434.9,"Moderate"
"332","1/27/2022","Adults","7.5","G",13.2,26.94,"10.64",21.07,1927.56,1848.74,7.8413,7.96,447.8,449.5,1739.2,91,18.6,43.5,1.6,0,0,14.65,2.28,1.42,456.2,"Moderate"
"333","1/27/2022","Adults","7.5","H",13.2,26.88,"10.66",20.89,1926.45,1846.45,7.8481,7.96,442.9,444.6,1736.4,91.7,18.4,43.8,1.6,0,0,14.59,2.29,1.43,451.2,"Moderate"
"334","2/1/2022","Adults","7","A",13.7,26.16,"9.6",21.12,1930.14,1873.89,7.7283,7.84,613.6,615.9,1778.7,70.1,25.1,33,1.2,0,0,16.71,1.76,1.1,625.4,"Severe"
"335","2/1/2022","Adults","7.5","A",13.7,25.93,"10.45",21.01,1904.42,1860.76,7.7482,7.85,583.9,586,1764.7,72.1,24,33.9,1.3,0,0,16.48,1.81,1.13,595.1,"Moderate"
"336","2/1/2022","Adults","7.5","B",13.7,26.17,"10.3",21.31,1927.51,1860.89,7.7538,7.86,568.8,570.9,1763.3,74.3,23.3,35.1,1.3,0,0,16.24,1.87,1.16,579.7,"Moderate"
"337","2/1/2022","Adults","7.5","D",13.7,26.23,"10.37",21.13,1919.88,1868.18,7.7041,7.81,656.4,658.8,1775.4,66.2,26.6,31.3,1.2,0,0,17.02,1.66,1.04,669.2,"Moderate"
"338","2/1/2022","Adults","7.5","E",13.9,26.22,"10.66",21.26,1904.59,1812.96,7.8554,7.97,431.8,433.4,1704.5,90.7,17.8,42.9,1.7,0,0,14.58,2.28,1.42,440.1,"Moderate"
"339","2/1/2022","Adults","7.5","F",13.9,26.19,"10.91",21.13,1921.06,1815.36,7.8582,7.97,432.1,433.6,1705.9,91.8,17.7,43.7,1.7,0,0,14.46,2.3,1.44,440.4,"Moderate"
"340","2/1/2022","Adults","7.5","G",14,26.18,"10.58",21.25,1918.28,1814.8,7.8758,7.99,412.1,413.6,1702.2,95.7,16.9,45.3,1.8,0,0,14.17,2.4,1.5,420,"Moderate"
"341","2/1/2022","Adults","7.5","H",14,26.24,"10.95",20.93,1925.18,1816.96,7.8786,7.99,414.4,415.9,1704.5,95.5,17,45.2,1.8,0,0,14.2,2.4,1.5,422.3,"Moderate"
"342","2/3/2022","Adults","7","A",13.7,26.5,"10.27",21.02,1941.76,1847.08,7.7869,7.89,524.5,526.4,1746.1,79.5,21.4,37.9,1.4,0,0,15.64,1.99,1.25,534.5,"Severe"
"343","2/8/2022","Adults","7.5","C",14.8,26.48,"9.78",21.12,1977.99,1893.12,7.6492,7.74,789.8,792.6,1802.5,59.6,31.1,27.9,1.1,0,0,17.68,1.5,0.94,806,"Moderate"
"344","2/8/2022","Adults","7.5","D",14.7,26.52,"10.29",21.15,1963.4,1848.41,7.7871,7.88,545.9,547.9,1746.3,80.6,21.6,38.1,1.5,0,0,15.52,2.02,1.27,557,"Moderate"
"345","2/8/2022","Adults","7.5","E",14.7,26.51,"10.3",21.09,1955.96,1857.47,7.7615,7.85,585.2,587.3,1758.2,76.1,23.1,36,1.5,0,0,15.96,1.91,1.2,597.1,"Moderate"
"346","2/8/2022","Adults","7.5","F",14.7,26.51,"10.23",21.17,1965.19,1842.01,7.8132,7.91,508.1,510,1736.7,85.2,20.1,40.2,1.6,0,0,15.1,2.14,1.34,518.4,"Moderate"
"347","2/8/2022","Adults","7.5","G",14.7,26.48,"10.36",21.19,1970.65,1847.41,7.8049,7.9,519.7,521.6,1742.9,83.9,20.6,39.5,1.6,0,0,15.24,2.1,1.32,530.2,"Moderate"
"348","2/8/2022","Adults","7.5","H",14.7,26.52,"10.3",21.21,1944.04,1784.59,7.9161,8.01,383.8,385.1,1665.3,104.1,15.2,49.5,2.1,0,0,13.36,2.61,1.64,391.6,"Moderate"
"349","2/8/2022","Adults","8","A",14.7,26.43,"10.38",21.2,1962.05,1804.02,7.9143,8.01,388.1,389.5,1683.8,104.8,15.4,49.4,2.1,0,0,13.43,2.63,1.65,396,"Low"
"350","2/8/2022","Adults","8","B",14.7,26.49,"10.22",21.09,1951.13,1815.13,7.8879,7.98,418.3,419.8,1699.4,99.1,16.6,46.7,1.9,0,0,13.88,2.49,1.56,426.7,"Low"
"351","2/8/2022","Adults","8","C",14.7,26.52,"10.75",21.13,1965.13,1815.13,7.8879,7.98,417.7,419.2,1699.4,99.2,16.6,46.8,1.9,0,0,13.87,2.49,1.56,426.1,"Low"
"352","2/9/2022","Adults","7","A",15,26.35,"10.36",21.12,1977.99,1893.12,7.6492,7.74,789.8,792.6,1802.5,59.6,31.1,27.9,1.1,0,0,17.68,1.5,0.94,806,"Severe"
"353","2/9/2022","Adults","7.5","A",14.8,26.61,"10.46",21.15,1963.4,1848.41,7.7871,7.88,545.9,547.9,1746.3,80.6,21.6,38.1,1.5,0,0,15.52,2.02,1.27,557,"Moderate"
"354","2/9/2022","Adults","7.5","C",14.8,26.58,"10.16",21.09,1955.96,1857.47,7.7615,7.85,585.2,587.3,1758.2,76.1,23.1,36,1.5,0,0,15.96,1.91,1.2,597.1,"Moderate"
"355","2/9/2022","Adults","7.5","E",14.7,26.59,"10.44",21.17,1965.19,1842.01,7.8132,7.91,508.1,510,1736.7,85.2,20.1,40.2,1.6,0,0,15.1,2.14,1.34,518.4,"Moderate"
"356","2/9/2022","Adults","7.5","F",14.7,26.58,"10.55",21.19,1970.65,1847.41,7.8049,7.9,519.7,521.6,1742.9,83.9,20.6,39.5,1.6,0,0,15.24,2.1,1.32,530.2,"Moderate"
"357","2/9/2022","Adults","8","A",14.8,26.57,"10.35",21.21,1944.04,1784.59,7.9161,8.01,383.8,385.1,1665.3,104.1,15.2,49.5,2.1,0,0,13.36,2.61,1.64,391.6,"Low"
"358","2/9/2022","Adults","8","B",14.7,26.58,"10.18",21.2,1962.05,1804.02,7.9143,8.01,388.1,389.5,1683.8,104.8,15.4,49.4,2.1,0,0,13.43,2.63,1.65,396,"Low"
"359","2/9/2022","Adults","8","E",14.7,26.6,"10.4",21.09,1951.13,1815.13,7.8879,7.98,418.3,419.8,1699.4,99.1,16.6,46.7,1.9,0,0,13.88,2.49,1.56,426.7,"Low"
"360","2/9/2022","Adults","8","F",14.7,26.59,"10.2",21.13,1965.13,1815.13,7.8879,7.98,417.7,419.2,1699.4,99.2,16.6,46.8,1.9,0,0,13.87,2.49,1.56,426.1,"Low"
"361","2/10/2022","Adults","7.5","B",14.9,26.64,"10.14",21.12,1964.5,1829.72,7.8204,7.91,500.7,502.5,1724,86,19.7,40.8,1.7,0,0,14.95,2.16,1.35,511,"Moderate"
"362","2/10/2022","Adults","7.5","D",14.9,26.65,"10.08",21.11,1952.44,1844.03,7.7554,7.85,591.1,593.3,1745.9,74.8,23.3,35.7,1.4,0,0,15.98,1.88,1.18,603.2,"Moderate"
"363","2/10/2022","Adults","7.5","G",14.8,26.65,"10.04",21.06,1964.2,1815.67,7.856,7.95,454.6,456.2,1705.4,92.3,18,43.9,1.8,0,0,14.37,2.32,1.45,463.8,"Moderate"
"364","2/10/2022","Adults","7.5","H",14.7,26.79,"9.75",21.04,1964.29,1818.64,7.8475,7.94,462.7,464.4,1709.3,91,18.3,43.4,1.8,0,0,14.47,2.28,1.43,472.1,"Moderate"
"365","2/10/2022","Adults","8","C",14.8,26.66,"10.41",20.99,1951.76,1789.07,7.9406,8.03,364.8,366.2,1665,109.7,14.4,51.9,2.2,0,0,13.02,2.75,1.73,372.3,"Low"
"366","2/10/2022","Adults","8","D",14.8,26.69,"10.42",20.82,1961.63,1788.02,7.9497,8.04,358.7,360,1662.5,111.3,14.2,52.7,2.2,0,0,12.92,2.79,1.75,365.9,"Low"
"367","2/10/2022","Adults","8","G",14.8,26.7,"10.11",20.89,1960.19,1790.03,7.9409,8.03,365.9,367.3,1666,109.6,14.4,51.9,2.2,0,0,13.03,2.75,1.72,373.4,"Low"
"368","2/10/2022","Adults","8","H",14.7,26.7,"10.59",20.92,1971.18,1791.29,7.9361,8.03,368.6,370,1668.1,108.6,14.6,51.5,2.2,0,0,13.1,2.72,1.71,376.1,"Low"
"369","2/17/2022","Adults","7","A",15.1,26.33,"10.02",21.19,1943.97,1892.19,7.6309,7.72,826.4,829.4,1802.6,57.2,32.4,26.9,1.1,0,0,17.88,1.44,0.9,843.5,"Severe"
"370","2/17/2022","Adults","7.5","A",15.1,26.34,"9.94",21.13,1931.19,1799.92,7.8904,7.98,419.6,421.1,1685.1,98.3,16.5,46.2,2,0,0,13.88,2.47,1.55,428.3,"Moderate"
"371","2/17/2022","Adults","7.5","B",15.1,26.3,"10.12",21.29,1930.72,1799.63,7.8973,7.99,410,411.4,1683.1,100.5,16.1,47.2,2,0,0,13.72,2.53,1.58,418.4,"Moderate"
"372","2/17/2022","Adults","7.5","E",15.1,26.4,"10.13",21,1923.86,1794.66,7.8991,7.99,411.1,412.6,1678.8,99.8,16.1,47.1,2,0,0,13.73,2.51,1.57,419.6,"Moderate"
"373","2/17/2022","Adults","7.5","G",15.1,26.32,"10.27",21.07,1943.1,1800.62,7.7718,7.86,561.6,563.7,1703.5,75.1,22,36.2,1.5,0,0,15.75,1.89,1.18,573.2,"Moderate"
"374","2/17/2022","Adults","8","C",15,26.34,"10.07",21,1924.07,1772.82,7.9685,8.06,341.4,342.6,1644.9,114.5,13.4,53.6,2.4,0,0,12.69,2.88,1.8,348.4,"Low"
"375","2/17/2022","Adults","8","D",15,26.26,"9.9",21.03,1939.41,1783.9,7.9623,8.05,348.3,349.6,1656.3,113.9,13.7,53.1,2.3,0,0,12.79,2.86,1.79,355.5,"Low"
